0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/scripts/showPic.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/styles/layout.css HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/images/thumbnail_fireworks.jpg HTTP/1.1" 200 6234
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/images/thumbnail_coffee.jpg HTTP/1.1" 200 4430
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/images/placeholder.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/images/thumbnail_bigben.jpg HTTP/1.1" 200 4782
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:22 +0900] "GET /JS/dom/images/thumbnail_rose.jpg HTTP/1.1" 200 8284
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:06:26 +0900] "GET /JS/dom/images/fireworks.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:12:21 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:12:26 +0900] "GET /JS/dom/images/coffee.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:12:27 +0900] "GET /JS/dom/images/rose.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:14:06 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:14:36 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:16:36 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 200 2022
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 200 1294
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/styles/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/scripts/showPic.js HTTP/1.1" 200 792
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/images/thumbnail_fireworks.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/images/thumbnail_coffee.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/images/thumbnail_rose.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/images/thumbnail_bigben.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:51 +0900] "GET /JS/dom/images/placeholder.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:53 +0900] "GET /JS/dom/images/fireworks.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:58 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:19:58 +0900] "GET /JS/dom/scripts/showPic.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:20:54 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:20:54 +0900] "GET /JS/dom/scripts/showPic.js HTTP/1.1" 200 796
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/gellery02.html HTTP/1.1" 200 1176
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/styles/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/scripts/showPic.js HTTP/1.1" 200 1311
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/images/thumbnail_fireworks.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/images/thumbnail_coffee.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/images/thumbnail_rose.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/images/thumbnail_bigben.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/images/placeholder.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:57 +0900] "GET /JS/dom/images/fireworks.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:58 +0900] "GET /JS/dom/images/coffee.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:44:59 +0900] "GET /JS/dom/images/rose.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:14:45:00 +0900] "GET /JS/dom/images/bigben.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2023:15:43:25 +0900] "GET /JS/this/t_exam05.html HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [22/Feb/2023:15:46:36 +0900] "GET /JS/this/t_exam05.html HTTP/1.1" 200 563
0:0:0:0:0:0:0:1 - - [22/Feb/2023:15:52:05 +0900] "GET /JS/mission/mission03.html HTTP/1.1" 200 1091
0:0:0:0:0:0:0:1 - - [22/Feb/2023:16:40:34 +0900] "GET /JS/mission/mission03.html HTTP/1.1" 200 1626
